n,noise,hotstuff_factor,qmc_factor,extra_transcript_ms,p_commit,hotstuff_latency_ms,qmc_expected_latency_ms,qmc_faster,advantage_ms
4,0.75,1.3,0.7,0.0,0.9437666666666666,19.6365,7.604615783333334,True,12.031884216666668
4,0.75,1.3,0.7,2.0,0.9437666666666666,19.6365,9.604615783333333,True,10.031884216666668
4,0.75,1.3,0.7,4.0,0.9437666666666666,19.6365,11.604615783333333,True,8.031884216666668
4,0.75,1.3,0.7,6.0,0.9437666666666666,19.6365,13.604615783333333,True,6.031884216666668
4,0.75,1.3,0.7,8.0,0.9437666666666666,19.6365,15.604615783333333,True,4.031884216666668
4,0.75,1.3,0.85,0.0,0.9437666666666666,19.6365,8.989121483333335,True,10.647378516666667
4,0.75,1.3,0.85,2.0,0.9437666666666666,19.6365,10.989121483333335,True,8.647378516666667
4,0.75,1.3,0.85,4.0,0.9437666666666666,19.6365,12.989121483333335,True,6.647378516666667
4,0.75,1.3,0.85,6.0,0.9437666666666666,19.6365,14.989121483333335,True,4.647378516666667
4,0.75,1.3,0.85,8.0,0.9437666666666666,19.6365,16.989121483333335,True,2.6473785166666666
4,0.75,1.3,1.0,0.0,0.9437666666666666,19.6365,10.373627183333333,True,9.262872816666668
4,0.75,1.3,1.0,2.0,0.9437666666666666,19.6365,12.373627183333333,True,7.262872816666668
4,0.75,1.3,1.0,4.0,0.9437666666666666,19.6365,14.373627183333333,True,5.262872816666668
4,0.75,1.3,1.0,6.0,0.9437666666666666,19.6365,16.373627183333333,True,3.2628728166666683
4,0.75,1.3,1.0,8.0,0.9437666666666666,19.6365,18.373627183333333,True,1.2628728166666683
4,0.75,1.3,1.15,0.0,0.9437666666666666,19.6365,11.758132883333335,True,7.8783671166666664
4,0.75,1.3,1.15,2.0,0.9437666666666666,19.6365,13.758132883333335,True,5.8783671166666664
4,0.75,1.3,1.15,4.0,0.9437666666666666,19.6365,15.758132883333335,True,3.8783671166666664
4,0.75,1.3,1.15,6.0,0.9437666666666666,19.6365,17.758132883333335,True,1.8783671166666664
4,0.75,1.3,1.15,8.0,0.9437666666666666,19.6365,19.758132883333335,False,-0.12163288333333355
4,0.75,1.3,1.3,0.0,0.9437666666666666,19.6365,13.142638583333337,True,6.493861416666665
4,0.75,1.3,1.3,2.0,0.9437666666666666,19.6365,15.142638583333337,True,4.493861416666665
4,0.75,1.3,1.3,4.0,0.9437666666666666,19.6365,17.142638583333337,True,2.4938614166666646
4,0.75,1.3,1.3,6.0,0.9437666666666666,19.6365,19.142638583333337,True,0.4938614166666646
4,0.75,1.3,1.3,8.0,0.9437666666666666,19.6365,21.142638583333337,False,-1.5061385833333354
4,1.0,0.7,0.7,0.0,0.9374,10.5735,7.1231615,True,3.450338499999999
4,1.0,0.7,0.7,2.0,0.9374,10.5735,9.1231615,True,1.450338499999999
4,1.0,0.7,0.7,4.0,0.9374,10.5735,11.1231615,False,-0.5496615000000009
4,1.0,0.7,0.7,6.0,0.9374,10.5735,13.1231615,False,-2.549661500000001
4,1.0,0.7,0.7,8.0,0.9374,10.5735,15.1231615,False,-4.549661500000001
4,1.0,0.7,0.85,0.0,0.9374,10.5735,8.4983273,True,2.0751726999999995
4,1.0,0.7,0.85,2.0,0.9374,10.5735,10.4983273,True,0.07517269999999954
4,1.0,0.7,0.85,4.0,0.9374,10.5735,12.4983273,False,-1.9248273000000005
4,1.0,0.7,0.85,6.0,0.9374,10.5735,14.4983273,False,-3.9248273000000005
4,1.0,0.7,0.85,8.0,0.9374,10.5735,16.4983273,False,-5.9248273000000005
4,1.0,0.7,1.0,0.0,0.9374,10.5735,9.873493100000001,True,0.7000068999999982
